arquivo	proveniencia	sha256_integracao	presente_inventario_base
backend/prisma/migrations/20260804150500_add_finance_numeric_internal_ids/migration.sql	Socrates;migrations341;integral	628c55998d450646ae07fe8f1a20d8efbec918fa7fdea1ea0d356f4a6f6d9490	true
backend/prisma/migrations/20260808140000_repair_specialty_text_encoding/migration.sql	Socrates;migrations341;integral	06481efb2d78932c60f7f3c02b01f3df53d4c176b913d1904c72c8572ff43c1e	true
backend/prisma/migrations/20260810173000_add_community_suggestion_blocks/migration.sql	Socrates;migrations341;integral	4bff2d06f7bcb8814aa3af38beeb1cf970ead4a963d1af00ee98e4dc952658aa	true
backend/prisma/migrations/20260810195000_add_patient_profile_location/migration.sql	Socrates;migrations341;integral	593835166e1ed471b7f924d006848d3b27f29a29346e2a4ff137783f2628a9ff	true
backend/prisma/migrations/20260813140000_default_experience_tag_for_professional_entitlements/migration.sql	Socrates;migrations341;integral	d312a77c6e62cb015f03511b6185afb56f150b099d28c5d6b82dce3a1bb80251	true
backend/prisma/migrations/20260815120000_add_billing_dunning_fields/migration.sql	Socrates;migrations341;integral	4c9fa905fcfc2b759cc2dcf3f6a69e227a0539e9a8fb0f0298113c8be8bdd36c	true
backend/prisma/migrations/20260822183235_add_post_share_artifacts/migration.sql	Socrates;migrations341;integral	d51d50cd0039cdc92a712cf52b58ff482629d306c5b5f968d2556c7b8c199664	true
backend/prisma/migrations/20260903214345_add_cloudflare_stream_video_assets/migration.sql	Socrates;migrations341;integral	17c3ac31cda7b5b7bab7c97fe3ced12b26e8f5187098a616facc848745b79f36	true
backend/prisma/migrations/20260904123000_add_video_asset_migration_audit/migration.sql	Socrates;migrations341;integral	f86c676764daff0383de1a7086047379b512e5f653de8f6999741ecad89202d8	true
backend/prisma/migrations/migration_lock.toml	Socrates;migrations341;integral	99836963713b4f5b269ad49af0ed3d7b0b2e336115c2f92dc9ac683d139d0900	true
backend/prisma/schema.prisma	Planck;legal340;integral	4432ebe17132211825d2a6aabaf0068c35a17c6c3c1bd2c08f72015fd5742777	true
backend/scripts/analytics-duration-integration.mjs	principal;duracao330;integral | Tesla;consumidores_midia;integral_inicial	41eb37fba615822b991d9de2fe2fcec1e542acc779c811316121f1db96a4ec61	false
backend/scripts/analytics-duration-probe.cjs	principal;duracao330;integral	ecfae7313c2c3aeca8d720338deecbfa36b79983317c721fec25ded287a6915e	false
backend/scripts/auth-integration.mjs	Tesla;comunidades;integral | Tesla;concorrencia;integral	70616ca0a8f8f72019da6c55b912a2f0bb654f7e456722672f04d9e6291f2a3b	false
backend/scripts/billing-history-integration.mjs	Euclid;denuncias;integral	670c10ddbeea35c89df3d942ce7ab6686bca2e824ea3f542a7726331bdb9e778	false
backend/scripts/community-concurrency-integration.mjs	Tesla;concorrencia;integral | Lagrange;estado_posts;integral | Tesla;notificacoes;integral | Tesla;consumidores_midia;integral_inicial | Tesla;associacao333;integral_final	e4165e3e21fd2ae38dac434b3b65a6b28c80efa9c2c4954fa7e225e71d616800	false
backend/scripts/community-concurrency-probe.cjs	Tesla;concorrencia;integral | Tesla;consumidores_midia;integral_inicial | Tesla;associacao333;integral_final	05551039e9817e92f73981c282065de29e94968bcb81d8c1c545b1827b896346	false
backend/scripts/community-reports-integration.mjs	Euclid;denuncias;integral | Euclid;conteudo328;integral	aafa3e0b8afbeef54ebf5641ae7a6360f2a91aa6c3c28f41f8d2e10e9216407c	false
backend/scripts/community-reports-probe.cjs	Euclid;denuncias;integral | Euclid;conteudo328;integral	b93f9269e657dbcb3c2057d9c3df6fea8556ef813a387e81be2a770589fe2939	false
backend/scripts/docker-entrypoint.sh	Socrates;migrations341;integral	27fb717f31ff07f790aa2def487bf1d55d5151637e9415c83f7cf5537a09d0eb	true
backend/scripts/isolated-postgres-runner.mjs	principal;duracao330;integral | Tesla;consumidores_midia;integral_inicial | Tesla;associacao333;integral_final	c0316b9e1216fcaf54b6485ca3d0eef553e78e0ab4d766755251a30db40f936a	false
backend/scripts/isolated-postgres-runner.test.mjs	principal;duracao330;integral	ea2ef947e9dddbae5d6aff3d7f3a96eb59b8842ca9bcb56e7c4c8561de9bec5e	false
backend/scripts/password-reset-probe.cjs	Tesla;concorrencia;integral	9f90f89cf1c7bcba787c9a8bba8833fdefdc650cfa18e14b7ca31006489dc2c6	false
backend/scripts/post-state-integration.mjs	Lagrange;estado_posts;integral | Lagrange;perfil328;integral | principal;duracao330;integral | Tesla;associacao333;integral_final	86c4a3f772b016f1cc73502294d66b2b3942ee6e5e85bbc427bbf541f3e42956	false
backend/scripts/post-state-probe.cjs	Lagrange;estado_posts;integral | Tesla;associacao333;integral_final	b30bc1777bb560aab70f7a703f6a454914ca64a0e8a94c40f6c29641fc1b21c3	false
backend/scripts/seo-metadata-integration.mjs	principal;revisao332;integral	9146be1202cf39a340ae4d0f292eb1e228c60e618eb363df8d6798b7a63e1989	false
backend/scripts/seo-metadata-probe.cjs	principal;revisao332;integral	99284c4bcb50bf48bc9099edfc93c3ebb98de14d7ce6ab1ffef41e5a2c210f0c	false
backend/scripts/video-asset-association-integration.mjs	principal;associacao333;integral | Tesla;associacao333;integral_final	2402185d9130aa99023fb15406fa8a766edaa8260a11c1c412ada0f27a2b911f	false
backend/scripts/video-asset-association-probe.cjs	principal;associacao333;integral | Tesla;associacao333;integral_final	c8be97393531439e3e0954c54f1c62d65e24e70534f3311b22a99cc0cd5570ee	false
backend/scripts/video-cleanup-http-integration.mjs	principal;associacao333;integral	a23595eb493277a8a37b974f55a2f76d7582324e877d26fb9f771a71c842dafd	false
backend/scripts/video-cleanup-http-probe.cjs	principal;associacao333;integral	258171ab8e3bbe1f50130aef2681c66a3debe2f58100183883e0a437167a63dc	false
backend/src/@types/express/index.d.ts	Tesla;vocabulario337;integral_dos_ranges	b4b57821682a2b7cf33a0c4d7d283defa27d331090b287906a3bfb64f40335f4	true
backend/src/config/dotenv.ts	Tesla;notificacoes;integral	3a8b950ad87cf016dd4448ff967b0736ba77a12cf956a25fb6264e5285d9c122	true
backend/src/config/multer/buffer.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	dc9d1bb178c1e4fe493f08905c5d0e707a6be214b3edcb45a5369f8fbd90be10	true
backend/src/config/multer/buffer.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	d8e41f227c08c9f157298bd0364269ca98a94bd44063dbe0c963b8dd04fe922c	true
backend/src/config/multer/errors.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	766c8c52dbbd74edfe28a20b353cb5dc0e17c772a73c4bc4354bb0ece1739e46	true
backend/src/config/multer/file-signature.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	eb567d9e02e1652634fbc4e385af3a6d5069a34a05ee51fbdbc6da341ce665e7	true
backend/src/config/multer/file-signature.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	77919360913787c5c30607b721f93647a28c1e33cd1affb6a3877629867bc92c	true
backend/src/config/multer/fileFilter.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	a21957920849d74779a60dd190e7cf0158475023c21ec365f713a38eeff44338	true
backend/src/config/multer/filesRoute.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	85601b182d63680aef7d3cdf7b8ef2d656a2b997cab879b0b14b181feea53bdd	true
backend/src/config/multer/filesRoute.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	bab2592bb6e7f67cd2c97d179168eb26688fa382918bb44951d2c56318899952	true
backend/src/config/multer/index.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	94ce0305affbda66e33327ca130434690aa9fdcd65f4d2263d65c95537a5c3c8	true
backend/src/config/multer/limits.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	97a1fb7adf5051ca9904ae11abd573a0b41eb53eb0405a7269462b2663f9c869	true
backend/src/config/multer/limits.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	db5a585bc5f6254cd214fe48da2948daf74f078364b8415bec38b788e557b242	true
backend/src/config/multer/middleware.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	c001df761d351f4f5b5557d7f068be864ec1e7c0a2144f6ef5cad1db9305faaa	true
backend/src/config/multer/multipart-chunk.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	85f5865c4b2b9e43d3a6b25d549e291c25ba70e58dde390cf8d5f65fbacb659d	true
backend/src/config/multer/multipart-chunk.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	872b7aef29634a0d4934cc0d6cf6d44ce77cd7bbf2fb61394799f8d4c624bb83	true
backend/src/config/multer/multipart-logging.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	6d955c091ff5fb7478d3528ed87f539ce3b0b06d517fe875c889f1cc6af37e5c	true
backend/src/config/multer/multipart-logging.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	f1b2624e7c70e2f9ca1415305b091bef4eb8a125d23bd00254e0d03090e51cbb	true
backend/src/config/multer/public-multipart-session.test.ts	Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	b0271b3edfc49b29f5dd3a797a0ecbd21ba9da141465d8512403c8ce3f45fb38	true
backend/src/config/multer/public-multipart.test.ts	Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	e95436507941cd5d5977a3c2b74d3bd012bf861c816c623afefc260017aff780	true
backend/src/config/multer/public-multipart.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	6c95c816422bd9a5f9c988eac3aefe8518ea181005910a7db8be06d7383fbbbb	true
backend/src/config/multer/s3.ts	Tesla;comunidades;integral | Lagrange;perfil328;integral | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	f2bd0ee97f66c88a0ac4e6d2da245bfe1248432991345641750911d964d96fb5	true
backend/src/config/multer/storage.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	d89ba00d4a0b4ac5c47d7bbed27503462276dda4442ac7d9415aa966d2cbeec2	true
backend/src/config/multer/storage.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	b2b8d24ef9ed16919c6ceb44e8de2220e04dc5f3cf74f2028839e5fbe6638395	true
backend/src/config/multer/types.ts	Goodall;configuracoesSEO;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	340c01d3a50871b90fa48301b5ad36f0e0a968c731249ef8790bad63f99b4552	true
backend/src/config/multer/upload-concurrency.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	3486f514ed69ca450863cde7e69d3c9c79e10aabdb1f2d79b50e5dd847c3eca9	true
backend/src/config/multer/upload-concurrency.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	897a88941d4baff2197cea23846861012a4c094683231ca0c64116ed6398d08b	true
backend/src/config/webPush.ts	Tesla;notificacoes;integral	9bbbb48eb6cb228b4bd60be274bab1f01f04b1c904529e35295c487ec2972c01	true
backend/src/external/prisma/client.ts	Tesla;concorrencia;integral | Lagrange;estado_posts;integral | Lagrange;perfil328;integral | principal;duracao330;integral | Tesla;consumidores_midia;integral_inicial	1f4d2ec812c36ac29753a75d2b9e3aa3460d426d6df2bdb4cef8d69a6815feaa	true
backend/src/helpers/return/csv.ts	Tesla;financeiro330;integral_inicial	9c091f1c169b12671a21c2cf7f6a7765e40d3fc882a910659a02d6c8552b57c6	true
backend/src/helpers/return/index.ts	Tesla;notificacoes;integral | Tesla;financeiro330;integral_inicial | Goodall;configuracoesSEO;integral_inicial	183135671652a008fa7fc00ff19550db530db10ff13e0324270f3a467fe3e10c	true
backend/src/helpers/translate/index.ts	Tesla;concorrencia;integral | Lagrange;perfil328;integral	b39400512f83a5f62610f71bc0594feb80549b69317495fec0f1585294d65bec	true
backend/src/helpers/translate/resolve.ts	Tesla;concorrencia;integral | Lagrange;perfil328;integral | Tesla;historico_notificacoes338;integral	6e6d899f2b633738784a00840f626083863d6640ab218b25a9472f0fa59c3613	true
backend/src/infra/database/prisma/index.ts	Tesla;concorrencia;integral | Lagrange;estado_posts;integral | Lagrange;perfil328;integral | Tesla;consumidores_midia;integral_inicial	f99d0c74c4c3537d1a345ad0abf9ab3c01372766050c83cd5728e7965fcb8169	true
backend/src/infra/video-stream/cloudflare-stream.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	6747c345106b8aa7c460fd7bdfc2a869baa073f7b140982f44e2852b8fbf2ca2	true
backend/src/infra/video-stream/config.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	79a998d389febd4ca65dc81a09f11cde00c3ad859638cacc4436a8d576f1541a	true
backend/src/infra/video-stream/index.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	241e497272be659b6e7f97100a484c2876c38dcfa83fac1312bd0561c6273222	true
backend/src/infra/video-stream/reference.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial | Tesla;associacao333;integral_final	32870032d235286ead0e7fc3e8c9056a7181d4e2006afb07728fe4f24180a559	true
backend/src/infra/video-stream/signing.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	1c56894ac16bce0c99fea1373f5f3e5a5a3502774a590a94bc3cf43d7579c2bd	true
backend/src/infra/video-stream/types.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	b9aa19a1ce89db8fdb398f9ac8b9f1b100421aa6f1c1dd17e95a8bf42bd62f66	true
backend/src/infra/video-stream/video-stream.test.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	49c7d58a26df826a13519a05dd467af8839f5254f13ab6ec101895d94453dd33	true
backend/src/infra/video-stream/webhook.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	92e6684539e60ea20c52b828e4b8bb9ef1572be68a8966536bba4c7f79ec91c3	true
backend/src/interfaces/objects/index.ts	Tesla;financeiro330;integral_inicial	191f325498db4fe9ff26806dc61e956b781fe476261cced2909fdaa24fc904df	true
backend/src/main/billing/dunning.ts	Tesla;checkout;integral_inicial | Tesla;financeiro330;integral_inicial	f01b0efa279c5de2cb6ed98ba9ff7b3281674c081e3f2d54de0e1c28afa0acc8	true
backend/src/main/notification/campaigns.ts	Tesla;notificacoes;integral	6f2203f730c8fd1471aea67bcfe83cb4181a6d47e7cb55433f9d72ff60056a87	true
backend/src/main/notification/constants.test.ts	Tesla;notificacoes;integral | Tesla;historico_notificacoes338;integral	8cf83d04be7506c336c139cae0d54b7c6a00dd9bfebcc058b07784dbe8628d41	true
backend/src/main/notification/constants.ts	Tesla;notificacoes;integral | Tesla;historico_notificacoes338;integral	bf41880fd52b0e04d6baf2e90c7e234984cbc949d9f5f56d9aeb00042bad3736	true
backend/src/main/notification/deliveries.ts	Tesla;notificacoes;integral	a5e940a8b30595f812c97c8fec3ab12359a713a79dedbad373afdeb14e39727d	true
backend/src/main/notification/digests.ts	Tesla;notificacoes;integral	fd8d838d6b57d1cecd54e630404ae37e36d36acb39a3edd7ba5ae86660527afb	true
backend/src/main/notification/digests/community.ts	Tesla;notificacoes;integral	96109dad62d95e09948716970fb3f6e82198a2bae86008733bd5a644d05dd9b1	true
backend/src/main/notification/digests/professional.ts	Tesla;notificacoes;integral	135abb61d031f7f26a6c4b60d7fb449b6c0df0ab722c5fcf2241fe4b8badd717	true
backend/src/main/notification/digests/psychologist.ts	Tesla;notificacoes;integral	53565c9646f68e91d9da6d41a420a98a50c30ec786574f3bd6f889fd585eeb0e	true
backend/src/main/notification/digests/scheduler.ts	Tesla;notificacoes;integral	692ee3ee8ae99c1c34e5b7f2e2d2184fdd8438c218cc2d6e7e650fd2aacc056b	true
backend/src/main/notification/digests/state.ts	Tesla;notificacoes;integral	24e11f3138a61d9db3b72f605be55fdf2e9a251b19589750751756dfa192f2b4	true
backend/src/main/notification/digests/temporal-support.test.ts	Tesla;notificacoes;integral	68cf499c5ec0f6bda13d94860e2ddbb7c45ea47615a93661fa1327626ed2f871	true
backend/src/main/notification/digests/temporal-support.ts	Tesla;notificacoes;integral	1309993e3f6ca6d4498fa051eed61c48e5bf0c4f81ea1314a22ec63a386ccbce	true
backend/src/main/notification/digests/temporal.ts	Tesla;notificacoes;integral	6887d2b21280d8f93bf0af912e3f965a0a3282b4ca908b66ba6f076e296019eb	true
backend/src/main/notification/domain-events.ts	Tesla;notificacoes;integral	579c9a01e2820809a32107b165ce433444be105ecf1cc9b32465bbd533aaeb24	true
backend/src/main/notification/index.ts	Tesla;notificacoes;integral	d70447ebaf96f8e303534d548b92e5699f2dc8a10f1937606862e197e962d4ee	true
backend/src/main/notification/preferences.ts	Tesla;notificacoes;integral	8cc393b946537b4fcbcf62bb9d5f083efd2eb82c0a0cf2f3d0fff80d7767cb85	true
backend/src/main/notification/push-policy.test.ts	Tesla;notificacoes;integral	fe11fae1983f53dbd387778d25f17729b7a6645f715d84bb2df06bff7bcbd1ea	true
backend/src/main/notification/push-policy.ts	Tesla;notificacoes;integral	f417938af74456fbceb0b26b442b6e626a58c1b68e83ca775fe47e8fe855c138	true
backend/src/main/notification/push.ts	Tesla;notificacoes;integral	626d56e39eda1cff4e6e309a659a3720eff488af114287b4fdc70b9a3699ff95	true
backend/src/main/server/environment.ts	Tesla;concorrencia;integral | Lagrange;estado_posts;integral | principal;duracao330;integral	7abaa3103464a0766cf6c68645e9b90b4e0811932fde4869db668c5801d39ab5	true
backend/src/main/server/i18n.ts	Euclid;denuncias;integral | Tesla;concorrencia;integral | Lagrange;perfil328;integral | Tesla;historico_notificacoes338;integral	f95d8b1599e61ef86b9a19683e479ead6adf3fc1f250c6f8588f59a7092f3c1a	true
